,headline,entity,majority_label
1302,Pelosi calls Trump’s actions ‘bribery’ as Democrats sharpen case for impeachment - The Washington Post,Democrats,neutr
1303,Will Democrats face a third-party problem--again? - The Washington Post,Democrats,neg
1304,Trump brings Erdogan and GOP critics together — with no clear result - The Washington Post,GOP,unk
1305,Mark Sandy expected to testify to Democrats’ impeachment inquiry - The Washington Post,Democrats,neutr
1306,No firsthand knowledge is GOP rallying cry in defense of Trump on impeachment - The Washington Post,GOP,pos
1307,"Republicans: Aid release to Ukraine shows no quid pro quo, and other poor defenses - The Washington Post",Republicans,pos
1308,"Who is Stephen R. Castor, the GOP staff attorney in the impeachment hearings? - The Washington Post",GOP,neutr
1309,The Daily 202: The Ukraine rough transcript is full of fresh fodder for Democrats who want to impeach Trump - The Washington Post,Democrats,neutr
1310,Republicans stand with Trump against impeachment in the face of growing evidence - The Washington Post,Republicans,neutr
1311,"Ahead of Critical Michigan Primary, Democrats Look to Governor for Winning Formula",Democrats,pos
1312,Newly Empowered Virginia Democrats Pass Progressive Agenda,Democrats,neutr
1313,Mitt Romney Could Again Be a GOP Spoiler in a Ukraine-Related Vote,GOP,neg
1314,Moderate Democrats Consolidate Around Biden Ahead of Super Tuesday,Democrats,pos
1315,Trump to Meet With GOP Lawmakers Amid Fight Over Curtailing U.S. Spying Powers,GOP,neutr
1316,The Democrats’ Israel Problem,Democrats,neg
1317,"Polarized Prosperity: How Trump, Democrats Clash Over the Economy",Democrats,neg
1318,Democrats Give Cold Shoulder to Big Wall Street Donor,Democrats,neg
1319,Democrats Are Weaponizing the Coronavirus Against Trump,Democrats,neg
1320,The Sanders Democrats,Democrats,pos
1321,Nevada Democrats Dial Back the Tech to Avoid an Iowa-Style Debacle,Democrats,neg
1322,Three Ways Bloomberg's Billions Are Shaking Up the Democrats,Democrats,neg
1323,Path to Confirmation Dims for Fed Nominee After Republican Objections,Republicans,neutr
1324,Appeals Court Tosses Democrats’ Emoluments Lawsuit Against Trump,Democrats,neg
1325,Democrats Need to Disguise Their Leftness,Democrats,neg
1326,The Democrats’ Unserious Week,Democrats,neg
1327,Democrats Have a Ways to Go Before They Stand United,Democrats,neg
1328,Democrats May Be Blowing Their Chance,Democrats,neg
1329,Moderate Democrats Fear Suburban Backlash to a Bernie Sanders Nomination,Democrats,neg
1330,The Republican Case for Elizabeth Warren,Republicans,neutr
1331,Iowa Kicks Off Contest for Soul of the Democratic Party,Democratic Party,neutr
1332,"Six Days in the Senate: How Democrats, Trump Team Tried the Impeachment Case",Democrats,neutr
1333,Connecticut Republicans Not Sold on Tolls for Trucks,Republicans,neg
1334,2020 Democrats Emphasize Electability in Iowa’s Closing Days,Democrats,pos
1335,Trump’s Defense Says Democrats Have Failed to Make Impeachment Case,Democrats,neg
1336,Democrats Present Their Case for Trump’s Removal,Democrats,neutr
1337,"As Primary Voting Nears, Joe Biden Remains Strong With Black Democrats",Democrats,pos
1338,Six Democrats Qualify for Final Debate Before Iowa Votes,Democrats,neutr
1339,Democrats and Republicans Have Found One Common Foe: the NCAA,Republicans,neutr
1340,Democrats Ditch Rust Belt for Sun Belt in Bid for Future Growth,Democrats,neutr
1341,How the GOP Can Win on Health Care,GOP,pos
1342,"Trump, Democrats Gird for Fierce 2020 Fight in Arizona",Democrats,neutr
1343,GOP Unity Doesn’t Arise From Fear of Trump,GOP,pos
1344,"Decades Later, My Fellow Democrats Should Admit Character Counts",Democrats,neg
1345,Putin Criticizes Democrats for Impeaching Trump,Democrats,neg
1346,Democrats’ SALT Sleight-of-Hand,Democrats,neg
1347,Rick Lazio Ponders GOP Suburban Strategy,GOP,neutr
1348,Democrats Shrink Impeachment to Two Weak Articles,Democrats,neg
1349,Judges Question Democrats’ Right to Sue Trump on Emoluments Claim,Democrats,neg
1350,Democrats Enter the Winnowing Phase,Democrats,neutr
1351,Democrats Scrutinize Party’s Diversity After Harris Exit,Democrats,neutr
1352,Democrats Scramble for Policy Gains Amid Impeachment Push,Democrats,neg
1353,Republicans Suppress Their Own Voters,Republicans,neg
1354,Georgia GOP Rep. Tom Graves Won’t Seek Re-Election in 2020,GOP,neutr
1355,Pelosi Says Democrats Will Draft Articles of Impeachment,Democrats,neg
1356,House Republicans Refute Schiff's Impeachment Report,Republicans,pos
1357,The Democrats' Fractured Fairy Tales,Democrats,neg
1358,Senate Republicans Push New Privacy Initiative,Republicans,neutr
1359,A Republican Proposal to Feed the Country to the Swamp,Republicans,neg
1360,Can Michael Bloomberg Buy the Election? Democrats Think So,Democrats,neg
