Sno,Date,Headline,Covid,Sentiment,Description,Image,Source
46,2020-04-29,Retired Army Major booked for posting fake news on social media,0,0,"A retired Major of Indian Army was booked by Hyderabad's Cyberabad Police for allegedly posting ""fake news"" from Twitter handle 'theskindoctor13'. The Twitter account holder has said that it was a ""satire perceived as fake news despite a disclaimer"". The fake article stated that Cyberabad Police has banned oranges (fruit) as their saffron colour is hurting Muslim sentiments, police said.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588152939599_920.jpg,https://www.aninews.in/news/national/general-news/retired-army-major-booked-for-posting-fake-news20200429002257/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
47,2020-04-29,TS Tirumurti appointed India's Permanent Representative To UN,0,1,"T S Tirumurti, who is currently serving as Secretary, Economic Relations in the Ministry of External Affairs, has been appointed as India's Permanent Representative to the UN. He will succeed Syed Akbaruddin who is set to retire this month. Akbaruddin has been serving as India's Permanent Representative to UN since January 2016. Tirumurti is a 1985-batch Indian Foreign Service officer.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588178017514_340.jpg,https://www.deccanherald.com/international/t-s-tirumurti-appointed-indias-permanent-representative-to-the-un-831530.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
48,2020-04-29,"₹5,000 fine for not wearing masks in Kerala's Wayanad",1,0,"The police in Kerala's Wayanad has said anyone who is seen in public without wearing a mask will be booked under Section 118 (e) of the Kerala Police Act and fined ₹5,000. Shops will be fined ₹1,000 if they don't provide facility of soaps or hand sanitisers or if employees are caught without masks, Wayanad Superintendent of Police Ilango added.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588163947752_547.jpg,https://www.newindianexpress.com/states/kerala/2020/apr/29/rs-5000-fine-for-not-wearing-masks-in-keralas-wayanad-2136950.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
49,2020-04-29,7 CRPF jawans from Assam test +ve for COVID-19 in Delhi: Health Minister,1,0,"Assam Health Minister Himanta Biswa Sarma has said that 10 people from Assam, including seven Central Reserve Police Force (CRPF) personnel, have tested positive for coronavirus in Delhi. He added that Assam has reported 37 coronavirus cases so far, of which seven are active. On Tuesday, a 55-year-old CRPF personnel from Assam's Barpeta district died of coronavirus in Delhi.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588168782697_107.jpg,https://twitter.com/ANI/status/1255476302473199617?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
50,2020-04-29,1st experiment of plasma therapy successful in Maharashtra: Health Minister,1,1,Maharashtra Health Minister has said the first experiment to use plasma therapy for treating a coronavirus patient in Mumbai's Lilavati Hospital has been successful. He added that a second experiment is being carried out on another patient in Mumbai and the government is hopeful it will be successful. The ICMR allowed the state to test plasma therapy on April 22.,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588164095284_808.jpg,https://www.newindianexpress.com/nation/2020/apr/29/first-experiment-of-plasma-therapy-successful-in-maharashtra-health-minister-tope-2136943.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
51,2020-04-29,West Bengal allows sale of non-essential items through home delivery,1,1,"The West Bengal government has allowed the sale of non-essential items through home delivery amid the lockdown. According to an official order, the administration stated that all the associated activities in the supply chain of these items will also be allowed. ""Norms of social distancing, health and hygiene protocol must be ensured,"" the order further said.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588132386497_723.jpg,https://www.timesnownews.com/india/article/west-bengal-allows-sale-of-non-essential-items-through-home-delivery/584409?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
52,2020-04-29,Irrfan's demise a loss to the world of cinema & theatre: PM condoles actor's death,0,0,"Condoling the demise of actor Irrfan Khan, Prime Minister Narendra Modi tweeted, ""Irrfan Khan's demise is a loss to the world of cinema and theatre."" PM Modi added, ""He will be remembered for his versatile performances across different mediums. My thoughts are with his family, friends and admirers. May his soul rest in peace."" Irrfan passed away aged 53 today.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588150931007_626.jpg,https://twitter.com/narendramodi/status/1255417621295570948?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
53,2020-04-29,Irrfan was an asset to our film industry: Home Minister Amit Shah,0,1,"Home Minister Amit Shah condoled Irrfan Khan's demise and tweeted, ""Irrfan was an asset to our film industry...the nation has lost an exceptional actor and a kind soul."" Rajasthan CM Ashok Gehlot also condoled Khan's demise and said, ""He would always remain an inspiration for theatre artists and budding actors in Rajasthan."" ""He'll be greatly missed,"" Congress' Rahul Gandhi tweeted.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588150777076_854.jpg,https://www.pinkvilla.com/entertainment/news/irrfan-khan-death-rajasthan-cm-ashok-gehlot-rahul-gandhi-other-political-leaders-mourn-actor-s-demise-528396?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
54,2020-04-29,"COVID-19 cases in Pune district near 1,500, death toll rises to 83",1,0,"As many as 143 new cases of coronavirus have been detected in Pune district, taking the total number of cases in the district to 1,491, a health official said on Tuesday. The death toll in the district rose to 83 after three COVID-19 patients passed away, the official added. Meanwhile, the total number of cases in Maharashtra crossed 9,300. ",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588132188611_992.jpg,https://www.financialexpress.com/lifestyle/health/coronavirus-india-live-updates-state-district-wise-case-count-lockdown-extension-latest-news-death-toll-covid-19-tracker/1941661/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
55,2020-04-29,"Entry into Faridabad banned till May 3, some services to be exempted",1,0,"Travel of government employees and the general public from neighbouring states and districts to Faridabad has been prohibited till May 3, an official order said. Vehicles engaged in the movement of essential goods and banking services will be exempted. Moreover, doctors, paramedical staff, police and bank employees will be permitted on producing their identity cards only till 12 pm today.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588129998348_0.jpg,https://liveupdates.hindustantimes.com/india/coronavirus-latest-india-world-news-covid-19-death-toll-29-april-2020-21588120561130.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
56,2020-04-29,Those without permit shouldn't practice plasma therapy: Delhi Health Minister,1,0,"Delhi Health Minister Satyendar Jain on Wednesday stated that health centres and hospitals that don't have permission to practice plasma therapy should not perform it, adding, ""The Centre has said that plasma therapy is very technical and is at an experimental stage currently."" Jain added, ""Delhi has permission from the Centre. Only those who have permission should perform this therapy.""",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588144481864_109.jpg,https://liveupdates.hindustantimes.com/india/coronavirus-latest-india-world-news-covid-19-death-toll-29-april-2020-21588120561130.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
57,2020-04-29,Delhi govt launches website for COVID-19 related information,1,1,"The Delhi government on Wednesday launched a dedicated website to provide information on all the COVID-19 related updates. The website, delhifightscorona.in, has six broad sections which include containment zones, testing facilities, key locations, e-pass, press releases and FAQs. It also has a daily tracker of the number of COVID-19 cases and the testing statistics of the national capital.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588148758897_437.jpg,https://zeenews.india.com/india/live-updates/india-coronavirus-covid-19-updates-april-28-delhi-govt-launches-special-website-for-covid-19-related-updates-2279570?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
58,2020-04-29,"Karnataka coronavirus cases reach 532, 215 patients discharged",1,0,"Nine fresh cases of coronavirus have been reported in less than 24 hours in Karnataka, taking the tally in the state to 532, according to the state health department. As many as 215 coronavirus patients have been discharged, while 20 patients have passed away. Meanwhile, the total number of COVID-19 cases in India crossed 31,000.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588146124286_514.jpg,https://www.financialexpress.com/lifestyle/health/coronavirus-india-live-updates-state-district-wise-case-count-lockdown-extension-latest-news-death-toll-covid-19-tracker/1941661/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
59,2020-04-29,"Number of coronavirus deaths in India crosses 1,000",1,0,"The Ministry of Health and Family Welfare announced on Wednesday that the death toll due to coronavirus in India has surged to 1,007. Meanwhile, the total number of coronavirus cases in the country has crossed 31,000. Out of the total 31,332 cases, 22,629 cases are active while 7,696 cases have been cured, discharged or migrated. ",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588138357519_677.jpg,https://www.mohfw.gov.in/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
60,2020-04-29,Policemen attacked in West Bengal for enforcing lockdown in red zone area,1,0,"A team of West Bengal policemen were attacked by a group when they tried to enforce the lockdown at Howrah district's Tikiapara area, a containment zone, on Tuesday. The incident took place after police reached the area where a large number of people had gathered at a local market violating lockdown norms. Two policemen were injured in the attack.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588137647379_474.jpg,https://covid-positive-news.herokuapp.com
61,2020-04-29,"Rajasthan reports 19 new cases, state total rises to 2,383",1,0,"Rajasthan has reported 19 more cases of coronavirus, taking the tally in the state to 2,383, the state health department stated. Out of the 19 cases, 11 are from Ajmer, five are from Jaipur, and one each is from Udaipur, Banswara and Jodhpur. Over 780 coronavirus patients in Rajasthan have recovered, while 52 patients have passed away.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588143459767_200.jpg,https://twitter.com/ANI/status/1255344950180483073?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
62,2020-04-29,8 police personnel test +ve for coronavirus in Pune,1,0,"Eight police personnel have tested positive for coronavirus in Pune in the last few days, Pune Joint Commissioner of Police Ravindra Shisave has stated. He added, ""Their close contacts have been quarantined. Other personnel who were deployed at sensitive places were tested and fortunately, their reports came negative."" The total number of COVID-19 cases in Pune district have neared 1,500.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/29_wed/img_1588130756492_301.jpg,https://www.financialexpress.com/lifestyle/health/coronavirus-india-live-updates-state-district-wise-case-count-lockdown-extension-latest-news-death-toll-covid-19-tracker/1941661/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
